INFO 2026-03-31 08:45:45,291 views 57896 58596 User logged in: john.doe@example.com
INFO 2026-04-02 17:18:16,489 signals 46204 13768 Participant kamzycoded@gmail.com joined meeting software development
INFO 2026-04-02 17:40:37,094 views 54036 14740 User logged out: kamzycoded@gmail.com
INFO 2026-04-02 17:41:14,083 views 54036 14740 User logged in: john.doe@example.com (role=trainee)
INFO 2026-04-02 18:54:24,823 views 54036 65652 User logged in: john.doe@example.com (role=trainee)
INFO 2026-04-02 18:58:45,450 views 54036 66820 User logged out: john.doe@example.com
INFO 2026-04-03 11:33:02,601 views 54036 67572 User logged in: john.doe@example.com (role=trainee)
INFO 2026-04-03 12:04:38,573 signals 54036 43444 Participant john.doe@example.com joined meeting software development
INFO 2026-04-03 12:16:58,169 views 54036 45000 User logged in: kamzycoded@gmail.com (role=instructor)
INFO 2026-04-03 13:17:32,996 views 51772 15492 User logged in: kamzycoded@gmail.com (role=instructor)
INFO 2026-04-03 13:59:07,817 views 14576 37180 User logged in: john.doe@example.com (role=trainee)
INFO 2026-04-03 14:06:16,699 signals 14576 6172 Participant john.doe@example.com joined meeting cyberspace
INFO 2026-04-03 14:37:59,493 views 11528 46356 User logged in: kamzycoded@gmail.com (role=instructor)
INFO 2026-04-03 14:52:37,324 views 11528 47020 User logged in: kamzycoded@gmail.com (role=instructor)
INFO 2026-04-03 14:55:04,928 signals 11528 42492 Meeting deleted: cyberspace
INFO 2026-04-03 14:55:08,594 signals 11528 66980 Meeting deleted: software development
INFO 2026-04-03 14:56:06,686 signals 11528 4724 Meeting created: introduction to cybersecurity by kamzycoded@gmail.com
INFO 2026-04-03 14:56:06,701 signals 11528 4724 Participant kamzycoded@gmail.com joined meeting introduction to cybersecurity
INFO 2026-04-03 14:59:42,082 views 11528 44160 User logged in: john.doe@example.com (role=trainee)
INFO 2026-04-03 15:00:10,162 signals 11528 56380 Participant john.doe@example.com joined meeting introduction to cybersecurity
INFO 2026-04-03 15:16:58,926 signals 50368 63000 Meeting deleted: introduction to cybersecurity
INFO 2026-04-03 15:17:46,487 signals 50368 21740 Meeting created: introduction to cybersecurity by kamzycoded@gmail.com
INFO 2026-04-03 15:17:46,514 signals 50368 21740 Participant kamzycoded@gmail.com joined meeting introduction to cybersecurity
INFO 2026-04-03 15:22:37,946 signals 50368 55664 Participant john.doe@example.com joined meeting introduction to cybersecurity
INFO 2026-04-03 15:23:13,977 views 50368 21872 User logged in: john.doe@example.com (role=trainee)
INFO 2026-04-03 15:24:06,963 views 50368 45072 User logged out: kamzycoded@gmail.com
INFO 2026-04-03 15:24:14,553 views 50368 55664 User logged out: john.doe@example.com
INFO 2026-04-03 15:24:43,524 views 50368 45072 User logged in: kamzycoded@gmail.com (role=instructor)
INFO 2026-04-03 15:25:01,665 views 50368 55664 User logged in: kamzycoded@gmail.com (role=instructor)
INFO 2026-04-03 15:27:14,573 views 50368 21872 User logged out: kamzycoded@gmail.com
INFO 2026-04-03 15:27:28,153 views 50368 21872 User logged in: john.doe@example.com (role=trainee)
INFO 2026-04-03 15:30:23,699 views 50368 23424 User logged in: kamzycoded@gmail.com (role=instructor)
INFO 2026-04-03 15:52:57,648 views 18296 32140 User logged in: john.doe@example.com (role=trainee)
INFO 2026-04-03 15:54:33,636 signals 18296 2220 Meeting created: local room tester by kamzycoded@gmail.com
INFO 2026-04-03 15:54:33,637 signals 18296 2220 Participant kamzycoded@gmail.com joined meeting local room tester
INFO 2026-04-03 15:54:51,040 signals 18296 9236 Participant john.doe@example.com joined meeting local room tester
INFO 2026-04-03 16:35:16,245 views 52208 22204 User logged in: kamzycoded@gmail.com (role=instructor)
INFO 2026-04-03 16:40:07,696 views 52208 19632 User logged in: kamzycoded@gmail.com (role=instructor)
INFO 2026-04-04 00:03:14,764 views 52208 39816 User logged in: john.doe@example.com (role=trainee)
INFO 2026-04-04 00:03:23,406 views 52208 15736 User logged in: kamzycoded@gmail.com (role=instructor)
INFO 2026-04-04 01:04:48,025 views 15424 9448 User logged in: john.doe@example.com (role=trainee)
INFO 2026-04-04 02:05:14,302 views 16284 44208 User logged in: john.doe@example.com (role=trainee)
INFO 2026-04-04 02:13:19,555 views 16284 37088 User logged in: kamzycoded@gmail.com (role=instructor)
INFO 2026-05-13 12:19:31,276 views 17292 16340 User logged in: polaniyan007@gmail.com (role=trainee)
INFO 2026-05-14 12:16:05,667 views 14364 25292 User logged out: polaniyan007@gmail.com
INFO 2026-05-14 12:17:03,288 views 14364 1512 User logged in: polaniyan007@gmail.com (role=trainee)
WARNING 2026-05-14 13:46:21,732 views 700 18776 AdaptiveLearningService not available for ML update
WARNING 2026-05-14 13:47:53,044 views 700 10624 AdaptiveLearningService not available for ML update
WARNING 2026-05-14 13:49:14,218 views 700 25552 AdaptiveLearningService not available for ML update
WARNING 2026-05-14 13:51:56,376 views 700 26032 AdaptiveLearningService not available for ML update
WARNING 2026-05-14 14:08:04,073 views 700 15392 AdaptiveLearningService not available for ML update
WARNING 2026-05-14 16:38:11,987 views 6556 6848 AdaptiveLearningService not available for ML update
INFO 2026-05-14 16:42:27,905 views 6556 25224 New user registered: theonlypermactech@gmail.com
INFO 2026-05-14 16:43:13,063 views 6556 25224 User logged in: theonlypermactech@gmail.com (role=trainee)
WARNING 2026-05-14 17:06:23,705 views 17688 2844 AdaptiveLearningService not available for ML update
INFO 2026-05-14 18:19:54,579 orchestrator 22532 15064 mission.join_mission run_id=78c49310-5ecf-4afc-ae50-ad60376b8a92 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=True role=support_operator
INFO 2026-05-14 18:20:05,358 incident_views 22532 15064 mission.http_join run_id=78c49310-5ecf-4afc-ae50-ad60376b8a92 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 created=True
WARNING 2026-05-14 18:23:33,595 views 22532 8452 AdaptiveLearningService not available for ML update
WARNING 2026-05-14 18:25:32,277 views 22532 16504 AdaptiveLearningService not available for ML update
INFO 2026-05-14 18:27:42,628 orchestrator 22532 10564 mission.join_mission run_id=f47220f2-69c9-40b7-9209-aa3c16c629cc user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=True role=support_operator
INFO 2026-05-14 18:27:47,482 incident_views 22532 10564 mission.http_join run_id=f47220f2-69c9-40b7-9209-aa3c16c629cc user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 created=True
INFO 2026-05-14 18:30:51,951 orchestrator 22532 15064 mission.join_mission run_id=b3d45260-afa4-4711-91ef-9082105bb086 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=True role=support_operator
INFO 2026-05-14 18:30:59,787 incident_views 22532 15064 mission.http_join run_id=b3d45260-afa4-4711-91ef-9082105bb086 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 created=True
INFO 2026-05-14 18:40:03,166 orchestrator 22532 16956 mission.join_mission run_id=130a1b55-69b6-489b-a546-a0af386e6aa9 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=True role=support_operator
INFO 2026-05-14 18:40:07,816 incident_views 22532 16956 mission.http_join run_id=130a1b55-69b6-489b-a546-a0af386e6aa9 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 created=True
WARNING 2026-05-14 18:42:55,871 views 22532 24592 AdaptiveLearningService not available for ML update
INFO 2026-05-14 18:47:21,795 orchestrator 3868 21500 mission.join_mission run_id=b0f78f65-66e7-4eab-94e1-e9fe92e71e04 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=True role=support_operator
INFO 2026-05-14 18:47:26,713 incident_views 3868 21500 mission.http_join run_id=b0f78f65-66e7-4eab-94e1-e9fe92e71e04 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 created=True
WARNING 2026-05-14 18:51:55,666 views 3868 26380 AdaptiveLearningService not available for ML update
INFO 2026-05-14 19:06:21,196 signals 23840 7756 Meeting created: [SEED] Internal: weekly sim debrief room by demo.supervisor@skyshield.demo
INFO 2026-05-14 19:06:23,239 signals 23840 7756 Meeting created: [SEED] Monday safety sync by demo.supervisor@skyshield.demo
INFO 2026-05-14 19:06:24,055 signals 23840 7756 Participant demo.supervisor@skyshield.demo joined meeting [SEED] Monday safety sync
INFO 2026-05-14 19:06:24,733 signals 23840 7756 Participant demo.trainee@skyshield.demo joined meeting [SEED] Monday safety sync
INFO 2026-05-14 19:06:25,807 signals 23840 7756 Meeting created: [SEED] Thursday sim cohort debrief by demo.supervisor@skyshield.demo
INFO 2026-05-14 19:06:26,592 signals 23840 7756 Participant demo.supervisor@skyshield.demo joined meeting [SEED] Thursday sim cohort debrief
INFO 2026-05-14 19:06:27,267 signals 23840 7756 Participant demo.trainee@skyshield.demo joined meeting [SEED] Thursday sim cohort debrief
INFO 2026-05-14 19:06:28,188 signals 23840 7756 Meeting created: [SEED] Office hours — instructor drop-in by demo.supervisor@skyshield.demo
INFO 2026-05-14 19:06:28,983 signals 23840 7756 Participant demo.supervisor@skyshield.demo joined meeting [SEED] Office hours — instructor drop-in
INFO 2026-05-14 19:06:29,646 signals 23840 7756 Participant demo.trainee@skyshield.demo joined meeting [SEED] Office hours — instructor drop-in
INFO 2026-05-14 19:09:58,267 signals 16952 6496 Meeting created: [SEED] Office hours - instructor drop-in by demo.supervisor@skyshield.demo
INFO 2026-05-14 19:09:59,059 signals 16952 6496 Participant demo.supervisor@skyshield.demo joined meeting [SEED] Office hours - instructor drop-in
INFO 2026-05-14 19:09:59,728 signals 16952 6496 Participant demo.trainee@skyshield.demo joined meeting [SEED] Office hours - instructor drop-in
INFO 2026-05-14 19:10:52,258 signals 3868 24608 Participant polaniyan007@gmail.com joined meeting [SEED] Internal: weekly sim debrief room
INFO 2026-05-14 19:11:12,903 signals 3868 22572 Participant theonlypermactech@gmail.com joined meeting [SEED] Internal: weekly sim debrief room
INFO 2026-05-14 19:13:54,280 views 3868 24608 User logged out: polaniyan007@gmail.com
INFO 2026-05-14 19:17:57,898 views 3868 28636 User logged out: theonlypermactech@gmail.com
INFO 2026-05-14 19:21:24,065 views 3868 27280 User logged in: theonlypermactech@gmail.com (role=trainee)
INFO 2026-05-14 19:55:52,207 views 3868 18996 User logged in: polaniyan007@gmail.com (role=trainee)
INFO 2026-05-14 20:05:40,469 orchestrator 3868 11332 mission.join_mission run_id=1aa69983-df09-45a5-945a-8af3d3da3393 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=True role=support_operator
INFO 2026-05-14 20:05:47,039 incident_views 3868 11332 mission.http_join run_id=1aa69983-df09-45a5-945a-8af3d3da3393 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 created=True
INFO 2026-05-14 23:43:09,120 views 2524 18460 Password reset requested for: theonlypermactech@gmail.com
INFO 2026-05-14 23:44:58,990 views 2524 18460 User logged in: theonlypermactech@gmail.com (role=trainee)
INFO 2026-05-14 23:45:19,381 orchestrator 2524 18712 mission.join_mission run_id=d46bc6da-9c38-44e8-829d-82ffc2d0cd25 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=True role=support_operator
INFO 2026-05-14 23:45:24,395 incident_views 2524 18712 mission.http_join run_id=d46bc6da-9c38-44e8-829d-82ffc2d0cd25 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 created=True
WARNING 2026-05-15 00:18:17,860 views 14988 22536 AdaptiveLearningService not available for ML update
INFO 2026-05-15 00:27:38,946 orchestrator 14988 17380 mission.join_mission run_id=342c96d8-5ac4-496d-86c5-5395094ceaeb user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=True role=support_operator
INFO 2026-05-15 00:27:45,284 incident_views 14988 17380 mission.http_join run_id=342c96d8-5ac4-496d-86c5-5395094ceaeb user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 created=True
WARNING 2026-05-15 14:12:20,740 ws_support 15168 15184 mission.client_disconnect channel=http-wsgi run_id=- participant_id=- user_id=- peer=127.0.0.1', 60239 detail=- Broken pipe from ('127.0.0.1', 60239) exc=-
INFO 2026-05-15 14:20:17,837 orchestrator 15168 15460 mission.join_mission run_id=9ab0d84f-aac2-4b8c-a1c4-5e59b0ba91a6 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=True role=support_operator
INFO 2026-05-15 14:20:28,351 incident_views 15168 15460 mission.http_join run_id=9ab0d84f-aac2-4b8c-a1c4-5e59b0ba91a6 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 created=True
WARNING 2026-05-15 14:20:28,896 ws_support 15168 15460 mission.client_disconnect channel=http-wsgi run_id=- participant_id=- user_id=- peer=127.0.0.1', 50366 detail=- Broken pipe from ('127.0.0.1', 50366) exc=-
INFO 2026-05-15 14:21:48,343 orchestrator 15168 9872 mission.join_mission run_id=01c69521-c22c-48db-bd74-6654708421bf user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=True role=support_operator
INFO 2026-05-15 14:22:01,588 incident_views 15168 9872 mission.http_join run_id=01c69521-c22c-48db-bd74-6654708421bf user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 created=True
WARNING 2026-05-15 14:22:01,959 ws_support 15168 9872 mission.client_disconnect channel=http-wsgi run_id=- participant_id=- user_id=- peer=127.0.0.1', 55286 detail=- Broken pipe from ('127.0.0.1', 55286) exc=-
WARNING 2026-05-15 14:31:24,977 ws_support 15168 18660 mission.client_disconnect channel=http-wsgi run_id=- participant_id=- user_id=- peer=127.0.0.1', 53083 detail=- Broken pipe from ('127.0.0.1', 53083) exc=-
WARNING 2026-05-15 14:31:24,987 ws_support 15168 13376 mission.client_disconnect channel=http-wsgi run_id=- participant_id=- user_id=- peer=127.0.0.1', 53924 detail=- Broken pipe from ('127.0.0.1', 53924) exc=-
INFO 2026-05-15 14:45:27,180 orchestrator 27528 5956 mission.join_mission run_id=a7976b35-0702-486b-8e81-ee1e00be499d user_id=4cfd86a7-ffd5-438e-878b-5eb6c313e2ad username=pelumi6 created=False role=lead_operator
DEBUG 2026-05-15 14:45:35,778 consumers 27528 18000 mission.socket_evict_send_failed: can not serialize 'UUID' object
ERROR 2026-05-15 14:45:39,558 orchestrator 27528 17376 mission.deferred_notify_failed run_id=a7976b35-0702-486b-8e81-ee1e00be499d
Traceback (most recent call last):
  File "C:\Users\user\Documents\Mr Busoye\SkyShield-edu\backend\apps\simulations\orchestrator.py", line 68, in _work
    orch.broadcast_mission_state_update(rid)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "C:\Users\user\Documents\Mr Busoye\SkyShield-edu\backend\apps\simulations\orchestrator.py", line 656, in broadcast_mission_state_update
    async_to_sync(channel_layer.group_send)(
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        f'mission_{rid}',
        ^^^^^^^^^^^^^^^^^
        {'type': 'state_update', 'data': state},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "C:\Users\user\Documents\Mr Busoye\SkyShield-edu\backend\.venv\Lib\site-packages\asgiref\sync.py", line 325, in __call__
    return call_result.result()
           ~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\user\AppData\Local\Programs\Python\Python314\Lib\concurrent\futures\_base.py", line 443, in result
    return self.__get_result()
           ~~~~~~~~~~~~~~~~~^^
  File "C:\Users\user\AppData\Local\Programs\Python\Python314\Lib\concurrent\futures\_base.py", line 395, in __get_result
    raise self._exception
  File "C:\Users\user\Documents\Mr Busoye\SkyShield-edu\backend\.venv\Lib\site-packages\asgiref\sync.py", line 365, in main_wrap
    result = await awaitable
             ^^^^^^^^^^^^^^^
  File "C:\Users\user\Documents\Mr Busoye\SkyShield-edu\backend\.venv\Lib\site-packages\channels_redis\core.py", line 528, in group_send
    ) = self._map_channel_keys_to_connection(channel_names, message)
        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Documents\Mr Busoye\SkyShield-edu\backend\.venv\Lib\site-packages\channels_redis\core.py", line 628, in _map_channel_keys_to_connection
    channel_key_to_message[key] = self.serialize(value)
                                  ~~~~~~~~~~~~~~^^^^^^^
  File "C:\Users\user\Documents\Mr Busoye\SkyShield-edu\backend\.venv\Lib\site-packages\channels_redis\core.py", line 648, in serialize
    return self._serializer.serialize(message)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "C:\Users\user\Documents\Mr Busoye\SkyShield-edu\backend\.venv\Lib\site-packages\channels_redis\serializers.py", line 71, in serialize
    message = self.as_bytes(message)
  File "C:\Users\user\Documents\Mr Busoye\SkyShield-edu\backend\.venv\Lib\site-packages\msgpack\__init__.py", line 36, in packb
    return Packer(**kwargs).pack(o)
           ~~~~~~~~~~~~~~~~~~~~~^^^
  File "msgpack/_packer.pyx", line 279, in msgpack._cmsgpack.Packer.pack
  File "msgpack/_packer.pyx", line 276, in msgpack._cmsgpack.Packer.pack
  File "msgpack/_packer.pyx", line 270, in msgpack._cmsgpack.Packer._pack
  File "msgpack/_packer.pyx", line 213, in msgpack._cmsgpack.Packer._pack_inner
  File "msgpack/_packer.pyx", line 270, in msgpack._cmsgpack.Packer._pack
  File "msgpack/_packer.pyx", line 213, in msgpack._cmsgpack.Packer._pack_inner
  File "msgpack/_packer.pyx", line 270, in msgpack._cmsgpack.Packer._pack
  File "msgpack/_packer.pyx", line 213, in msgpack._cmsgpack.Packer._pack_inner
  File "msgpack/_packer.pyx", line 270, in msgpack._cmsgpack.Packer._pack
  File "msgpack/_packer.pyx", line 232, in msgpack._cmsgpack.Packer._pack_inner
  File "msgpack/_packer.pyx", line 270, in msgpack._cmsgpack.Packer._pack
  File "msgpack/_packer.pyx", line 257, in msgpack._cmsgpack.Packer._pack_inner
TypeError: can not serialize 'UUID' object
INFO 2026-05-15 14:50:42,497 orchestrator 10136 27456 mission.join_mission run_id=d194b91a-e4a9-4259-9d8d-fd294861253e user_id=4cfd86a7-ffd5-438e-878b-5eb6c313e2ad username=pelumi6 created=False role=lead_operator
INFO 2026-05-15 14:54:25,845 orchestrator 27016 27428 mission.join_mission run_id=46b99f5b-46f0-4667-99e9-238a6a3db45b user_id=4cfd86a7-ffd5-438e-878b-5eb6c313e2ad username=pelumi6 created=False role=lead_operator
INFO 2026-05-15 14:54:31,783 consumers 27016 26608 mission.ws_connected run_id=46b99f5b-46f0-4667-99e9-238a6a3db45b user_id=4cfd86a7-ffd5-438e-878b-5eb6c313e2ad participant_id=ec57d8e8-3f80-45ff-a353-0b12eb6d853c channel_ok=True
INFO 2026-05-15 14:55:13,680 orchestrator 27016 9636 mission.join_mission run_id=46b99f5b-46f0-4667-99e9-238a6a3db45b user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=True role=support_operator
INFO 2026-05-15 14:55:17,642 incident_views 27016 9636 mission.http_join run_id=46b99f5b-46f0-4667-99e9-238a6a3db45b user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 created=True
INFO 2026-05-15 14:55:25,874 orchestrator 27016 27428 mission.join_mission run_id=46b99f5b-46f0-4667-99e9-238a6a3db45b user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=False role=support_operator
INFO 2026-05-15 14:55:31,005 consumers 27016 26608 mission.ws_connected run_id=46b99f5b-46f0-4667-99e9-238a6a3db45b user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 participant_id=0cd32fc1-5707-472b-869f-bd3656577cde channel_ok=True
INFO 2026-05-15 14:56:39,433 consumers 27016 26608 mission.ws_disconnected run_id=46b99f5b-46f0-4667-99e9-238a6a3db45b user_id=4cfd86a7-ffd5-438e-878b-5eb6c313e2ad participant_id=ec57d8e8-3f80-45ff-a353-0b12eb6d853c code=1000
INFO 2026-05-15 14:56:42,280 consumers 27016 26608 mission.ws_disconnected run_id=46b99f5b-46f0-4667-99e9-238a6a3db45b user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 participant_id=0cd32fc1-5707-472b-869f-bd3656577cde code=1000
INFO 2026-05-15 14:58:20,764 orchestrator 27016 27428 mission.join_mission run_id=ea70e846-9b31-44d3-8c1e-7bb06ab7e884 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=False role=lead_operator
INFO 2026-05-15 14:58:27,495 consumers 27016 26608 mission.ws_connected run_id=ea70e846-9b31-44d3-8c1e-7bb06ab7e884 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 participant_id=33f90101-0e00-44d3-ae55-07dce7ad7e58 channel_ok=True
INFO 2026-05-15 15:00:26,876 consumers 27016 26608 mission.ws_disconnected run_id=ea70e846-9b31-44d3-8c1e-7bb06ab7e884 user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 participant_id=33f90101-0e00-44d3-ae55-07dce7ad7e58 code=1000
INFO 2026-05-15 15:01:00,913 orchestrator 27016 27428 mission.join_mission run_id=cdf1a017-01ce-41f0-9f5a-c23c3d30f81e user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 username=josh created=False role=lead_operator
INFO 2026-05-15 15:01:06,734 consumers 27016 26608 mission.ws_connected run_id=cdf1a017-01ce-41f0-9f5a-c23c3d30f81e user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 participant_id=b70eff25-824e-4708-8069-01aa628a0f68 channel_ok=True
INFO 2026-05-15 15:02:34,842 consumers 27016 26608 mission.ws_disconnected run_id=cdf1a017-01ce-41f0-9f5a-c23c3d30f81e user_id=d06ecab9-ea24-4b12-9cd2-2df1dd16e6c2 participant_id=b70eff25-824e-4708-8069-01aa628a0f68 code=1000
INFO 2026-05-15 16:48:18,582 signals 27060 7256 Meeting created: [SEED] Scenario Debrief by babatunde.mwangi.sup2@ncaa-training.gov.ng
INFO 2026-05-15 16:48:18,918 signals 27060 7256 Participant fatima.ogunleye.tr16@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:19,230 signals 27060 7256 Participant aisha.mohammed.tr8@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:19,546 signals 27060 7256 Participant kemi.mohammed.tr26@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:19,864 signals 27060 7256 Participant uche.ogunleye.tr18@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:20,192 signals 27060 7256 Participant yusuf.nwosu.tr20@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:20,497 signals 27060 7256 Participant uche.mensah.tr1@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:20,811 signals 27060 7256 Participant ahmed.kamau.tr31@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:21,120 signals 27060 7256 Participant nnamdi.kamau.tr33@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:21,429 signals 27060 7256 Participant trainee@skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:21,737 signals 27060 7256 Participant tunde.oladipo.tr28@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:22,048 signals 27060 7256 Participant uche.okonkwo.tr11@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:22,356 signals 27060 7256 Participant femi.danjuma.tr7@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:22,663 signals 27060 7256 Participant hadiza.sani.tr23@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:22,980 signals 27060 7256 Participant babatunde.obi.tr34@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:23,296 signals 27060 7256 Participant blessing.nwosu.tr5@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
INFO 2026-05-15 16:48:23,629 signals 27060 7256 Participant oluwaseun.mensah.tr22@trainees.skyshield.africa joined meeting [SEED] Scenario Debrief
